RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
2839,15940392,Jones,301,unknown,Female,42,7.0,13794.25857568672,2,0,0,40220.25105277174,0
2840,15529269,Brown,617,Spain,other,40,5.0,36774.85067629229,2,99,0,64237.15659465228,0
2841,15130796,Lee,698,Germany,Female,25,10.0,148565.73465363256,3,0,1,97472.85658799524,0
2842,15464773,Lee,682,France,Female,29,8.0,11750.736655170702,3,0,0,44059.11633365766,1
2843,15159888,Williams,369,Spain,Male,68,3.0,171859.42510595918,2,99,1,116076.33028743624,1
2844,15344880,Jones,547,Spain,Female,31,4.0,30691.960578265804,3,0,1,80395.03471556336,0
2845,15815920,Brown,501,unknown,Female,25,2.0,113696.7847749214,3,1,1,87600.39943986232,1
2846,15284957,Jones,646,Spain,Female,42,1.0,22491.75235748904,3,0,0,41835.43335577427,0
2847,15778704,Williams,659,Spain,Male,68,2.0,82597.29687150956,1,1,0,29420.304264102448,0
2848,15216949,Smith,324,France,Male,20,1.0,233043.63361806778,4,99,1,13462.816213399927,1
2849,15014122,Jones,842,France,Male,55,2.0,201838.22404775262,3,0,1,27337.688582071314,1
2850,15608836,Brown,759,Spain,Male,41,2.0,201441.48101812287,4,0,0,80374.56037699255,0
2851,15591842,Kim,512,Spain,Female,53,3.0,152166.53630183422,4,0,1,122175.34297489816,0
2852,15197046,Brown,483,Germany,Female,62,5.0,236141.7609546884,1,0,0,148582.8929343411,0
2853,15505675,Jones,532,Germany,Male,30,9.0,197244.91696994938,1,0,0,60434.967243809166,0
2854,15526549,Brown,830,Germany,Female,51,6.0,183150.9133627217,2,0,1,133376.325425114,1
2855,15481459,Brown,715,Spain,Male,54,0.0,134915.47116182573,1,0,0,57505.40408671441,0
2856,15972273,Garcia,810,Spain,Male,51,1.0,164187.0721147705,1,99,1,111147.94731755959,1
2857,15579255,Jones,400,Germany,other,41,7.0,213546.21454433657,3,0,1,128298.13997685713,1
2858,15551949,Brown,555,unknown,Female,24,9.0,28430.650939351508,1,99,0,87425.70610376961,1
2859,15723604,Lee,486,France,Male,30,8.0,42355.71067581263,3,99,0,20919.96916581956,0
2860,15951958,Garcia,651,Germany,Female,65,1.0,,3,0,0,50309.7814952755,0
2861,15139227,Williams,616,France,Female,37,4.0,68215.07734588216,1,99,1,61050.88026827189,0
2862,15378250,Williams,701,France,Female,37,0.0,116829.14678014579,1,0,1,111323.59790697202,0
2863,15531201,Kim,329,France,Male,54,8.0,107236.53127467404,1,1,0,158529.84826446834,1
2864,15709751,Williams,778,unknown,Female,24,4.0,14080.846709325237,3,0,0,174677.68879420133,0
2865,15090193,Brown,636,unknown,Male,45,6.0,156920.437007072,4,99,0,30980.748132276116,1
2866,15080241,Garcia,616,France,other,23,0.0,83823.20180067526,2,99,0,188829.4923470563,1
2867,15909648,Garcia,467,Spain,Male,57,4.0,198547.43026903307,3,1,0,27767.62509921286,0
2868,15097235,Brown,433,Spain,Female,38,0.0,228353.96324605343,3,99,0,100999.5168897405,0
2869,15145892,Williams,689,unknown,Male,37,7.0,169675.35701503168,3,99,0,5158.537734811908,1
2870,15356406,Williams,566,Spain,Female,33,4.0,38535.98111398366,4,99,1,68772.2465123646,0
2871,15387849,Lee,687,Spain,Male,31,1.0,146802.01517595482,2,0,0,52429.94222832554,1
2872,15322034,Brown,614,Germany,other,34,9.0,172787.42037291525,2,99,1,27221.358148714844,1
2873,15316568,Kim,735,Germany,Male,43,3.0,87125.45437872656,3,0,0,145475.89042352754,0
2874,15838419,Lee,322,Spain,Male,36,2.0,42427.055261206755,1,99,0,90609.05701569874,1
2875,15141101,Lee,552,Germany,other,22,10.0,13378.014715148622,1,1,0,175419.8821928033,1
2876,15025018,Muller,438,Spain,other,38,0.0,87746.5134699633,1,0,0,21020.885816157777,1
2877,15100445,,500,Spain,Male,61,4.0,57509.75255743372,2,99,1,4248.904831768772,0
2878,15583804,Lee,707,Spain,Male,54,3.0,133619.0306990735,1,99,1,20034.46951228456,0
2879,15737077,Williams,547,France,Female,49,4.0,210641.52119901517,4,99,1,113074.78121589405,0
2880,15228536,Jones,762,Spain,Male,59,5.0,204565.34122799945,2,0,1,95945.92359345703,1
2881,15554361,Garcia,765,France,Male,58,7.0,215256.40540430136,1,99,1,102757.5294875459,0
2882,15623973,Garcia,482,unknown,Female,24,4.0,126630.38633063444,3,99,1,76746.70322917645,1
2883,15901313,Muller,312,France,other,22,8.0,185500.0076941578,3,0,1,169914.7588842359,0
2884,15185076,Lee,481,Germany,Male,28,4.0,218749.60501278096,3,1,0,161185.1624393954,1
2885,15779717,Garcia,635,Spain,Female,22,0.0,39396.68053643393,2,1,0,59955.19745224934,0
2886,15329143,Jones,824,Germany,Female,32,7.0,101672.74804791277,3,1,1,11847.322848302245,1
2887,15224127,Smith,678,Spain,other,33,8.0,170979.15384932913,4,99,0,121246.47402086631,0
2888,15302630,Williams,449,Spain,Female,43,9.0,181812.10252264826,4,0,1,152554.60357381759,0
2889,15611926,Williams,781,Germany,Male,24,0.0,127144.76166021546,2,0,0,171924.61019390225,1
2890,15887723,Muller,586,France,other,23,4.0,23515.88810323157,1,0,1,15540.280157740368,0
2891,15790177,Garcia,470,unknown,Female,20,3.0,245581.97600167702,3,1,1,121433.92907802008,1
2892,15432548,Garcia,372,Spain,Female,18,0.0,196058.77056736412,1,0,0,110039.05537881746,1
2893,15293127,Smith,485,Germany,Male,48,0.0,127334.45520444956,3,0,1,85978.15234548169,0
2894,15491959,Muller,752,unknown,Female,37,6.0,176863.5099363014,1,99,1,83019.15207312841,0
2895,15724945,Kim,302,Spain,Female,39,1.0,237661.23924689446,2,1,1,30012.799367469288,1
2896,15320674,Garcia,448,unknown,other,29,10.0,155282.42767473057,4,1,0,23522.304641977644,0
2897,15344811,Williams,703,Germany,Male,22,8.0,134559.4869278493,3,1,1,12377.310657013386,0
2898,15893120,Kim,773,Spain,other,59,8.0,164544.8927311166,1,99,1,40411.68932799764,1
2899,15400489,Smith,588,France,Male,35,4.0,7700.495986258596,2,1,1,156774.45058575412,0
2900,15933203,Williams,361,unknown,Female,68,1.0,54652.35033386154,1,0,0,179803.3347806383,1
2901,15770760,Muller,594,Germany,other,40,4.0,105499.00700760167,4,1,1,96127.14312638207,1
2902,15041214,,332,Germany,other,67,10.0,163360.48097450013,3,99,0,152045.16659441497,0
2903,15378281,Jones,832,Spain,Male,64,6.0,78150.26737371519,2,1,1,116541.70954548642,1
2904,15062790,Lee,395,unknown,Male,47,4.0,82483.30560156393,1,0,1,105979.85224423114,0
2905,15803794,Brown,678,Spain,Male,55,10.0,26106.32727366093,2,0,1,145682.17732918038,1
2906,15668162,Brown,339,Spain,Male,29,3.0,95499.69461769768,2,99,0,177495.48457199868,1
2907,15873690,Muller,827,Germany,Female,45,5.0,89740.58273277862,2,99,1,199177.20158382028,0
2908,15004826,Garcia,383,unknown,other,51,2.0,194005.4630657742,2,0,1,168970.9364712081,1
2909,15004744,Jones,770,unknown,Male,48,1.0,171482.2319752654,2,1,1,129696.48996152559,0
2910,15832638,Muller,772,France,Female,37,8.0,53863.07830303893,2,1,0,198321.1794903637,1
2911,15933673,Jones,513,Spain,other,24,1.0,149497.75933608587,2,0,0,57917.3427264555,1
2912,15194824,Lee,466,unknown,Female,37,1.0,35819.71816050195,1,99,1,154943.49585830374,1
2913,15405909,Smith,601,unknown,Female,55,7.0,226215.90562667354,3,1,1,100330.14708199252,1
2914,15760110,Lee,732,Spain,Male,36,8.0,176984.27797681326,4,0,1,33633.41030151851,1
2915,15282488,Smith,659,Germany,Female,39,6.0,78834.14711068488,1,99,1,85719.9294078526,0
2916,15605260,Brown,463,France,other,29,8.0,148095.90890160162,2,99,1,126909.41518296265,0
2917,15286834,Kim,783,unknown,Female,38,0.0,226068.61764302448,4,1,1,191251.37459646462,1
2918,15437472,Williams,698,unknown,other,20,6.0,11497.226643364245,4,0,1,36967.37605992098,0
2919,15539674,Jones,841,unknown,other,56,1.0,244406.63095718957,3,99,0,86175.65131433647,1
2920,15278885,Lee,528,unknown,Male,35,6.0,137484.13553672697,1,1,0,106871.36461243186,1
2921,15297969,Kim,674,Spain,Female,63,2.0,131328.29055983064,2,99,1,72156.03613587233,0
2922,15266954,Jones,523,unknown,other,51,3.0,38564.67609440126,4,1,0,199239.12782854825,0
2923,15897902,Williams,642,Germany,Female,22,8.0,61943.61856596209,3,99,1,34186.141566115555,1
2924,15891977,Muller,470,Germany,Male,49,8.0,189046.9528566489,4,0,0,3699.001843809126,0
2925,15357051,Kim,842,unknown,Male,50,9.0,146479.74144030566,4,0,1,18628.056300518347,1
2926,15957298,Lee,466,Spain,Male,62,8.0,93102.75984081678,1,99,1,121105.92012772018,1
2927,15062490,Williams,833,France,other,43,8.0,45267.75639317416,2,1,0,89351.41039119169,1
2928,15587698,Lee,663,Germany,Female,21,6.0,150197.96039959148,4,99,0,143733.4063028754,1
2929,15669502,Jones,817,France,Female,56,2.0,210646.7706823177,2,0,1,80721.2445922202,0
2930,15610897,Smith,627,Spain,other,53,4.0,225164.00758989662,4,99,0,103572.8726449559,0
2931,15318133,Lee,802,France,Female,45,6.0,125244.29037988465,2,1,0,57323.04841034014,0
2932,15488129,Williams,721,Germany,Female,49,3.0,167504.8668852927,3,99,1,52676.0403946753,1
2933,15408129,Lee,434,Germany,Female,20,3.0,16137.352819770003,3,0,1,136634.58391301893,0
2934,15046470,Brown,630,Spain,Male,60,2.0,166067.11787193202,4,99,1,29417.67270569477,0
2935,15042696,Muller,426,unknown,Male,44,2.0,99658.13945090954,3,99,1,163096.87923081973,0
2936,15800512,Muller,428,unknown,Female,67,0.0,75601.70401730234,1,1,0,175238.81500019057,1
2937,15798551,Lee,505,Germany,other,26,4.0,152987.11550716514,1,99,1,44816.87082887393,0
2938,15259568,Lee,587,Germany,Male,68,6.0,36731.78106093868,1,1,1,37308.868696158876,1
2939,15719799,Kim,302,Spain,other,25,10.0,191326.28610777872,3,1,1,168461.79158789825,0
2940,15518096,Lee,369,Spain,Female,28,4.0,31485.57952371448,1,0,1,42641.14212566914,0
2941,15985919,Kim,474,unknown,Male,52,7.0,31366.298804225928,1,99,1,92096.31904892118,1
2942,15618247,Smith,692,Germany,Female,50,8.0,180550.96562389727,3,1,0,114867.31502999084,1
2943,15819202,Smith,830,Spain,Male,69,0.0,94753.97341035663,4,1,0,167603.52295597506,0
2944,15044134,Lee,682,France,Male,29,3.0,174248.41363209928,2,1,1,25581.43757336051,1
2945,15534891,Kim,660,unknown,other,41,0.0,141726.63230203217,4,0,1,199004.0589701973,1
2946,15265176,Williams,629,Germany,Male,67,2.0,239814.2305926653,2,1,0,,1
2947,15649054,Brown,470,France,other,64,9.0,219904.2323059255,2,0,0,113682.0606440079,0
2948,15531150,Smith,665,France,other,52,7.0,47780.73907216151,4,0,0,180144.73833644146,0
2949,15447921,Williams,395,Germany,Male,32,5.0,69787.95219429745,2,0,1,135386.39298865068,0
2950,15438672,Smith,782,unknown,other,61,7.0,73196.9852203565,2,1,0,40211.96714829806,0
2951,15603841,Garcia,680,France,Male,64,5.0,53121.214144033795,4,99,0,20338.225228242703,0
2952,15224277,Williams,618,Germany,other,59,1.0,172899.31862058828,3,99,0,139276.06624346497,1
2953,15417070,Smith,643,Spain,Female,61,10.0,78740.96595971186,2,0,0,11402.836085844125,0
2954,15021544,Kim,415,Spain,Female,65,3.0,166266.97263836075,4,0,0,97136.94517200196,1
2955,15119918,Garcia,586,France,other,40,7.0,155263.88486585737,2,99,1,41717.56003392827,0
2956,15294204,Kim,526,unknown,Female,33,6.0,4814.8090377177095,3,0,0,9969.375125346625,1
2957,15432901,Brown,382,Spain,other,68,7.0,119208.17061051646,2,1,1,30969.22744351274,1
2958,15488279,Garcia,614,Germany,other,32,7.0,57238.2196727852,2,1,1,93369.1557084272,1
2959,15878486,Brown,529,Spain,Male,30,2.0,235204.61348250016,3,99,1,120569.38204033952,0
2960,15488270,Garcia,417,France,Female,54,10.0,124763.99965460994,3,0,1,59778.56264074354,1
2961,15586736,Kim,641,Spain,other,66,1.0,42032.206504483685,2,1,0,162906.00743305063,0
2962,15624351,Garcia,716,unknown,Female,63,10.0,7682.475195924028,2,99,0,172919.51968258515,1
2963,15354417,Smith,677,Germany,Male,40,0.0,3820.300765042005,4,1,0,144103.9537548352,1
2964,15741678,Williams,732,France,other,18,1.0,143402.69555362218,3,99,0,148761.26020842599,1
2965,15938280,Kim,751,Germany,Male,46,5.0,222260.09932154426,1,99,1,43452.505244872904,1
2966,15628193,Williams,482,France,other,21,9.0,52156.651290719135,2,99,1,48629.904388417184,1
2967,15817387,Garcia,573,France,Male,69,6.0,96894.49805719558,3,0,1,180680.56094728556,0
2968,15242394,Kim,515,Spain,Male,51,2.0,175324.1110768064,4,1,0,145803.57478433277,1
2969,15967818,Lee,730,France,Male,58,10.0,85461.51590104101,3,1,1,82265.65987054515,1
2970,15495846,Williams,526,Spain,Male,56,0.0,161869.37831728396,3,99,1,187227.22032410212,0
2971,15023653,Muller,827,Germany,Female,57,10.0,82882.21939505042,3,0,1,87327.68967396361,0
2972,15606793,Jones,459,France,other,25,1.0,63708.19743398535,4,0,0,183457.9045000156,0
2973,15046686,Jones,382,Spain,other,45,6.0,120324.02026672065,1,1,1,179603.3825526846,1
2974,15428179,Williams,749,France,Female,54,5.0,113699.6836745798,1,1,1,57696.19226564896,0
2975,15103255,Kim,729,France,Female,46,6.0,171638.59097341655,4,99,0,102952.32947337374,1
2976,15185213,Jones,848,France,Male,25,10.0,77592.04371295238,1,99,0,43473.85262265214,0
2977,15296547,Lee,492,Germany,other,60,6.0,140905.56490696044,2,99,1,147144.27459590312,0
2978,15538991,Jones,734,unknown,other,42,1.0,241214.95136729968,3,0,0,56011.41143707291,0
2979,15417117,Brown,628,France,Female,43,3.0,143063.35895962093,3,99,1,128789.80071600963,1
2980,15207088,Kim,483,Germany,Female,54,5.0,57048.598185922856,1,99,1,114125.68607185209,1
2981,15750419,Smith,425,Spain,Female,69,1.0,63351.750454978595,1,0,1,34739.57455208399,1
2982,15819157,Brown,794,unknown,Male,19,,79077.46797385813,1,99,1,147866.4543164063,0
2983,15952011,Jones,649,Spain,other,24,4.0,39078.09071548235,1,99,1,145809.83649273342,0
2984,15734901,Smith,364,unknown,other,59,3.0,100802.26513194006,2,99,0,51515.913142062025,0
2985,15729800,Brown,376,Germany,other,66,10.0,244153.5703644714,2,0,1,37431.85989551382,0
2986,15787171,Williams,303,unknown,Female,27,4.0,99442.63226258928,4,99,0,103880.01048846479,1
2987,15969638,Smith,585,Spain,Male,65,1.0,240336.310576566,3,0,0,156209.53976403968,1
2988,15237616,Williams,664,Germany,Male,34,10.0,183060.75833072426,3,99,0,88512.58243927681,1
2989,15859150,Kim,692,Germany,other,29,3.0,119348.6212187565,3,0,1,47020.20653507411,0
2990,15481519,Lee,676,unknown,other,37,8.0,39839.356080227015,2,1,0,26677.162960907288,0
2991,15398361,Smith,542,France,other,66,10.0,140208.7771096482,2,99,1,11218.568526524905,1
2992,15072745,Brown,802,Germany,Female,58,1.0,207898.01597548317,3,0,0,19192.04879692081,0
2993,15546557,Garcia,462,Germany,Female,19,1.0,104938.01321610693,3,0,1,48469.97084189836,1
2994,15160300,Kim,442,Spain,Female,23,6.0,114467.52072347376,1,0,0,78226.81872446997,0
2995,15038543,Kim,819,France,other,51,10.0,149201.84306548312,3,1,0,41200.51753704972,1
2996,15209916,Muller,412,France,other,19,3.0,128244.68271735619,4,0,0,149715.6503560937,1
2997,15521789,Brown,462,unknown,Male,45,0.0,114967.0931205023,1,1,0,99241.14048709416,0
2998,15803775,Kim,474,Germany,other,28,2.0,54056.49119196642,4,99,1,146998.22413395016,0
2999,15227805,Kim,371,France,Female,28,3.0,204106.46135017762,4,99,0,158569.75993978826,0
3000,15933961,Williams,822,France,other,56,4.0,43468.25720054526,4,99,1,177917.39369193758,1
3001,15754305,Kim,684,France,other,61,3.0,5391.732900479209,3,1,0,100515.83674921798,0
3002,15444656,Kim,725,Germany,other,32,,117041.06485505015,2,1,0,144711.82891605186,0
3003,15815136,Williams,829,Germany,Male,53,7.0,21590.13731011365,1,0,0,29043.2853595073,1
3004,15830445,Smith,805,unknown,other,18,5.0,21766.4634398858,2,0,1,90060.74730622959,1
3005,15926104,Jones,682,France,Male,45,1.0,185382.22759575126,1,99,1,190164.47770695723,0
3006,15633001,Jones,733,Spain,Male,43,0.0,222917.2447642044,3,99,1,77269.84385894334,1
3007,15880877,Kim,444,unknown,Female,62,5.0,186284.90156383664,1,99,1,179522.26259815792,1
3008,15454455,Smith,390,unknown,Female,47,6.0,35239.19315306927,1,1,1,133619.82940203248,1
3009,15780589,Kim,737,unknown,Female,49,6.0,92452.0747550143,3,0,0,77319.03113967532,0
3010,15574880,Smith,645,Spain,Female,51,3.0,77919.27053398394,1,1,1,118925.26977120803,0
3011,15542561,Jones,569,unknown,Female,54,8.0,134623.4785952516,1,99,0,81310.75062915326,0
3012,15987820,Jones,604,France,Male,59,6.0,90459.44361207543,4,1,1,156509.14362170376,0
3013,15791216,Smith,778,unknown,other,34,6.0,8552.942543264864,2,0,1,92415.28207259324,1
3014,15107580,Brown,687,Spain,Female,64,7.0,88419.7079591608,1,0,0,107904.39668007,1
3015,15190233,Lee,393,Spain,Male,43,5.0,67624.10396272624,2,1,1,17226.746139144554,0
3016,15239848,Kim,548,Germany,other,42,9.0,77822.83808747889,2,0,1,197989.53131555032,0
3017,15605386,Garcia,351,France,Male,32,1.0,213885.38402774854,3,1,0,143943.2587275313,0
3018,15692918,Smith,532,Germany,Female,62,0.0,242523.69483873725,4,99,0,135096.2894776456,1
3019,15933668,Williams,573,Germany,other,49,5.0,128045.74823936615,2,99,0,179904.99629538177,1
3020,15093709,Kim,678,France,other,19,3.0,61181.20077363483,1,1,1,39518.90055646531,0
3021,15358366,Brown,725,Spain,other,53,7.0,219349.59955978117,1,0,1,90467.99932281644,1
3022,15105643,Garcia,764,Spain,other,66,3.0,238520.6288436573,2,1,1,89887.05874085148,0
3023,15842347,Brown,743,France,Female,42,5.0,201010.1200441303,3,0,0,5525.683275686342,1
3024,15127377,Muller,827,unknown,Male,31,8.0,78139.80749919178,4,0,0,46456.83149721057,0
3025,15083794,Brown,516,unknown,Male,23,4.0,49259.02992941943,4,1,0,72103.01376934818,1
3026,15304832,Kim,640,France,other,66,10.0,120293.63460179794,3,0,0,174327.0679327349,0
3027,15028892,Kim,573,Spain,Male,44,4.0,146720.8386149287,1,99,1,95846.3868307404,1
3028,15273469,Lee,756,unknown,Female,19,1.0,214233.43669944722,1,0,1,25896.60152106388,0
3029,15588246,Garcia,399,unknown,Female,47,7.0,202356.1889769581,1,1,1,96361.98983082928,0
3030,15553276,Kim,339,unknown,Male,52,3.0,180458.08705529993,1,99,0,173268.68765685192,1
3031,15167806,Garcia,567,unknown,other,26,1.0,177374.23993111873,2,0,0,25119.183976850687,0
3032,15146831,Garcia,808,unknown,Female,40,4.0,38385.27634245995,1,0,0,166135.60930519056,0
3033,15927414,Garcia,589,unknown,Male,38,9.0,48944.59453633804,3,0,1,77622.70664843105,0
3034,15298890,Kim,497,France,Female,39,8.0,76529.75115257892,4,99,1,52964.31502173314,0
3035,15617507,Garcia,744,unknown,other,51,6.0,176382.56499046047,1,0,0,6602.161085741184,1
3036,15069621,Muller,538,France,other,52,5.0,158102.40432373,2,99,0,35007.9611795608,1
3037,15244949,Smith,606,unknown,Male,35,3.0,97372.57658029081,3,1,1,41360.35350421285,0
3038,15746496,Brown,757,France,other,67,7.0,116196.2799956823,2,1,1,25074.443492495702,0
3039,15058855,Smith,600,Spain,other,63,0.0,140822.84274666637,3,0,1,54348.73821043735,0
3040,15474183,Brown,555,France,Male,34,0.0,59930.39516077616,1,99,0,129829.58218097445,0
3041,15413981,Smith,789,France,Female,65,3.0,42601.42822707962,3,99,1,126013.959704672,1
3042,15726279,Lee,761,unknown,Female,49,2.0,226373.99138029577,1,0,0,91015.37180604799,1
3043,15285096,Lee,574,Germany,other,52,4.0,224950.64319149454,4,0,1,185245.14894527465,1
3044,15774099,Jones,750,unknown,Female,69,4.0,105517.32389434135,2,1,0,191641.61733458986,1
3045,15103632,Jones,494,France,other,36,3.0,183691.19913959436,4,1,0,111050.44963632061,0
3046,15618720,Kim,736,France,other,18,5.0,100012.49630842636,2,1,1,175167.27989196943,1
3047,15299241,Williams,826,Germany,other,42,4.0,229655.5541680443,2,1,1,116423.65929266093,0
3048,15632231,Williams,392,unknown,Male,51,8.0,195449.46869628248,4,99,1,190292.90551703182,1
3049,15324544,Smith,734,Germany,other,42,7.0,94865.7976313186,2,99,0,109369.18539144863,1
3050,15817105,Garcia,811,Spain,Female,55,10.0,125398.39254829122,4,99,1,44497.7192741241,0
3051,15163433,Brown,446,Spain,Male,65,5.0,180335.8348267491,4,99,0,92647.29563199102,0
3052,15145553,Lee,499,France,Male,52,2.0,149857.9541192873,3,0,0,161187.06217084173,1
3053,15444472,Jones,441,Spain,other,57,2.0,38595.952653282926,1,99,0,77714.65952292705,1
3054,15049573,Jones,737,unknown,Female,21,2.0,6271.820642000933,2,0,0,84859.02012575105,1
3055,15345803,Muller,475,Spain,other,44,6.0,88743.15126107588,2,1,1,82471.12745625863,0
3056,15015796,Garcia,707,Germany,other,24,10.0,153629.20451679968,1,1,1,161054.8818461475,0
3057,15302864,Garcia,738,unknown,Female,33,6.0,202700.12462707656,3,1,0,33054.512261298245,1
3058,15706037,Lee,321,unknown,Female,37,2.0,165005.4361255141,4,1,0,58044.140021161664,1
3059,15952274,Kim,642,France,Male,41,7.0,175617.34170120096,1,1,1,121428.93510342881,1
